course_id,course_name,course_overview_raw,course_url,credits,discovery_method,discovery_source_url,display_course_code,http_status,in_canonical_workbooks_before,in_database_before,page_title,prerequisite_status,prerequisite_text_raw,reconciliation,seed,status,subject_category,validation_notes,validation_status
OCHS2440,,,https://www.bcit.ca/courses/emergency-preparedness-and-response-ochs-2440/,,program_matrix_link,https://www.bcit.ca/programs/occupational-health-and-safety-practitioners-associate-certificate-part-time-5755acert/,OCHS 2440,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OCHS4340,,,https://www.bcit.ca/courses/occupational-hygiene-lab-ochs-4340/,,program_matrix_link,https://www.bcit.ca/programs/occupational-health-and-safety-practitioners-associate-certificate-part-time-5755acert/,OCHS 4340,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OCHS4440,,,https://www.bcit.ca/courses/fire-safety-systems-ochs-4440/,,program_matrix_link,https://www.bcit.ca/programs/occupational-health-and-safety-practitioners-associate-certificate-part-time-5755acert/,OCHS 4440,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OPMT0023,,,https://www.bcit.ca/courses/business-math-refresher-opmt-0023/,,program_matrix_link,https://www.bcit.ca/programs/strategic-human-resources-management-diploma-full-time-6290dipma/,OPMT 0023,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OPMT1105,,,https://www.bcit.ca/courses/engineering-economics-opmt-1105/,,program_matrix_link,https://www.bcit.ca/programs/operations-management-industrial-engineering-option-certificate-part-time-690amcert/,OPMT 1105,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OPMT1142,,,https://www.bcit.ca/courses/introduction-to-quality-control-methods-opmt-1142/,,program_matrix_link,https://www.bcit.ca/programs/operations-management-industrial-engineering-option-certificate-part-time-690amcert/,OPMT 1142,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OPMT1197,,,https://www.bcit.ca/courses/statistics-for-business-and-industry-opmt-1197/,,program_matrix_link,https://www.bcit.ca/programs/business-analytics-graduate-certificate-full-time-a600grcert/,OPMT 1197,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OPMT2206,,,https://www.bcit.ca/courses/quality-assurance-2-manufacturing-opmt-2206/,,program_matrix_link,https://www.bcit.ca/programs/operations-management-industrial-engineering-option-certificate-part-time-690amcert/,OPMT 2206,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OPMT2242,,,https://www.bcit.ca/courses/intermediate-quality-control-methods-opmt-2242/,,program_matrix_link,https://www.bcit.ca/programs/operations-management-industrial-engineering-option-certificate-part-time-690amcert/,OPMT 2242,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OPMT2287,,,https://www.bcit.ca/courses/project-cost-estimating-opmt-2287/,,program_matrix_link,https://www.bcit.ca/programs/operations-management-industrial-engineering-option-certificate-part-time-690amcert/,OPMT 2287,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OPMT2520,,,https://www.bcit.ca/courses/needs-assessment-and-planning-opmt-2520/,,program_matrix_link,https://www.bcit.ca/programs/business-analysis-associate-certificate-part-time-5205acert/,OPMT 2520,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OPMT2530,,,https://www.bcit.ca/courses/stakeholder-engagement-and-requirements-definition-opmt-2530/,,program_matrix_link,https://www.bcit.ca/programs/business-analysis-associate-certificate-part-time-5205acert/,OPMT 2530,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OPMT2540,,,https://www.bcit.ca/courses/requirements-lifecycle-management-opmt-2540/,,program_matrix_link,https://www.bcit.ca/programs/business-analysis-associate-certificate-part-time-5205acert/,OPMT 2540,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OPMT2550,,,https://www.bcit.ca/courses/requirements-analysis-and-solution-evaluation-opmt-2550/,,program_matrix_link,https://www.bcit.ca/programs/business-analysis-associate-certificate-part-time-5205acert/,OPMT 2550,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OPMT2710,,,https://www.bcit.ca/courses/advanced-lean-concepts-opmt-2710/,,program_matrix_link,https://www.bcit.ca/programs/operations-management-materials-management-option-certificate-part-time-690dmcert/,OPMT 2710,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OPMT2740,,,https://www.bcit.ca/courses/lean-green-belt-certification-part-1-opmt-2740/,,program_matrix_link,https://www.bcit.ca/programs/lean-six-sigma-principles-associate-certificate-part-time-6265acert/,OPMT 2740,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OPMT2750,,,https://www.bcit.ca/courses/lean-green-belt-certification-part-2-opmt-2750/,,program_matrix_link,https://www.bcit.ca/programs/lean-six-sigma-principles-associate-certificate-part-time-6265acert/,OPMT 2750,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OPMT3301,,,https://www.bcit.ca/courses/quantitative-methods-for-business-opmt-3301/,,program_matrix_link,https://www.bcit.ca/programs/financial-management-professional-accounting-option-certificate-part-time-585fmcert/,OPMT 3301,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OPMT3510,,,https://www.bcit.ca/courses/business-math-for-managers-opmt-3510/,,program_matrix_link,https://www.bcit.ca/programs/business-management-advanced-diploma-advanced-diploma-full-time-part-time-5312advdip/,OPMT 3510,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OPMT5310,,,https://www.bcit.ca/courses/sustainability-management-systems-for-business-leaders-opmt-5310/,,program_matrix_link,https://www.bcit.ca/programs/sustainable-business-leadership-advanced-diploma-part-time-5180padvdip/,OPMT 5310,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
OPMT5320,,,https://www.bcit.ca/courses/sustainable-process-improvement-and-design-opmt-5320/,,program_matrix_link,https://www.bcit.ca/programs/sustainable-business-leadership-advanced-diploma-part-time-5180padvdip/,OPMT 5320,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
ORGB5230,,,https://www.bcit.ca/courses/sustainable-change-management-and-leadership-orgb-5230/,,program_matrix_link,https://www.bcit.ca/programs/sustainable-business-leadership-advanced-diploma-part-time-5180padvdip/,ORGB 5230,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
PEMA2010,,,https://www.bcit.ca/courses/human-resources-management-for-the-maintenance-manager-pema-2010/,,program_matrix_link,https://www.bcit.ca/programs/maintenance-management-professional-statement-of-completion-part-time-5020nobcit/,PEMA 2010,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
PEMA2020,,,https://www.bcit.ca/courses/financial-management-for-the-maintenance-manager-pema-2020/,,program_matrix_link,https://www.bcit.ca/programs/maintenance-management-professional-statement-of-completion-part-time-5020nobcit/,PEMA 2020,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
PEMA3011,,,https://www.bcit.ca/courses/maintenance-work-management-pema-3011/,,program_matrix_link,https://www.bcit.ca/programs/maintenance-management-professional-statement-of-completion-part-time-5020nobcit/,PEMA 3011,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
PEMA3020,,,https://www.bcit.ca/courses/maintenance-information-management-pema-3020/,,program_matrix_link,https://www.bcit.ca/programs/maintenance-management-professional-statement-of-completion-part-time-5020nobcit/,PEMA 3020,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
POLY1010,,,https://www.bcit.ca/courses/instructional-strategies-poly-1010/,,program_matrix_link,https://www.bcit.ca/programs/polytechnic-teaching-associate-certificate-part-time-5175acert/,POLY 1010,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
POLY1025,,,https://www.bcit.ca/courses/fostering-learning-online-poly-1025/,,program_matrix_link,https://www.bcit.ca/programs/polytechnic-teaching-associate-certificate-part-time-5175acert/,POLY 1025,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
POLY1030,,,https://www.bcit.ca/courses/reflective-professional-practice-poly-1030/,,program_matrix_link,https://www.bcit.ca/programs/polytechnic-teaching-associate-certificate-part-time-5175acert/,POLY 1030,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
POWX3110,,,https://www.bcit.ca/courses/advanced-thermal-power-plant-simulation-powx-3110/,,program_matrix_link,https://www.bcit.ca/programs/thermal-power-plant-simulation-proficiency-microcredential-part-time-0855cm/,POWX 3110,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
PPGS0106,,,https://www.bcit.ca/courses/cross-connection-control-program-manager-specialist-ppgs-0106/,,program_matrix_link,https://www.bcit.ca/programs/hydronic-technician-associate-certificate-part-time-1790acert/,PPGS 0106,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
PPGS0120,,,https://www.bcit.ca/courses/gas-appliance-certificate-of-qualification-program-ppgs-0120/,,program_matrix_link,https://www.bcit.ca/programs/hydronic-technician-associate-certificate-part-time-1790acert/,PPGS 0120,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
PPGS0121,,,https://www.bcit.ca/courses/servicing-gas-forced-air-furnaces-ppgs-0121/,,program_matrix_link,https://www.bcit.ca/programs/hydronic-technician-associate-certificate-part-time-1790acert/,PPGS 0121,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
PPGS0124,,,https://www.bcit.ca/courses/national-plumbing-code-refresher-ppgs-0124/,,program_matrix_link,https://www.bcit.ca/programs/plumber-apprenticeship-full-time-4160appr/,PPGS 0124,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
PPGS0125,,,https://www.bcit.ca/courses/plumbing-residential-ppgs-0125/,,program_matrix_link,https://www.bcit.ca/programs/hydronic-technician-associate-certificate-part-time-1790acert/,PPGS 0125,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
